id,cluster,prob_cluster_0,prob_cluster_1
522.0,0,0.9999999995345661,4.6543917786881254e-10
523.0,0,1.0,1.95834003602264e-15
524.0,1,4.134924358869778e-07,0.9999995865075848
525.0,1,1.1890789495257333e-18,1.0
526.0,0,0.9999998993608352,1.0063919276695887e-07
527.0,0,0.9963553712815876,0.0036446287184163295
528.0,1,7.242126485063006e-30,1.0
529.0,0,0.9979114439664659,0.0020885560335338663
530.0,0,1.0,1.4879694910084025e-19
531.0,1,2.2011117373715503e-44,1.0
532.0,0,1.0,5.775281261443638e-17
533.0,0,1.0,1.8526617552200586e-18
534.0,0,0.9999999999571969,4.2813435833083054e-11
535.0,1,8.867436573064126e-98,1.0
536.0,0,0.9999999982746317,1.7253619822420954e-09
537.0,0,0.9999999999728573,2.713255147413466e-11
538.0,1,5.57239648612286e-33,1.0
539.0,1,1.1506294337933532e-10,0.9999999998849489
540.0,1,7.637106710256526e-08,0.999999923628937
541.0,0,1.0,7.07546038961443e-29
542.0,0,0.9999999998394173,1.6059282838800676e-10
543.0,1,2.2143589646928433e-53,1.0
544.0,1,3.592769789545617e-16,1.0
545.0,1,2.4412951957646826e-13,0.9999999999997442
546.0,1,0.00020475454663751262,0.9997952454533551
547.0,1,1.473079981356828e-18,1.0
548.0,1,8.350403864689333e-08,0.9999999164959411
549.0,0,1.0,5.1700599743190835e-17
550.0,1,1.65258508973366e-33,1.0
551.0,1,1.508271386859468e-19,1.0
552.0,1,7.669180615973482e-06,0.9999923308193875
553.0,0,1.0,8.609747934136418e-25
554.0,0,0.9999999999974989,2.4913069283855824e-12
555.0,0,0.9999999141086598,8.589134997544328e-08
556.0,1,5.806928555328227e-44,1.0
557.0,1,5.980292968249955e-05,0.9999401970703455
558.0,1,0.003366317649634758,0.9966336823503763
559.0,0,1.0,2.2222968903555096e-15
560.0,1,1.554164333936855e-14,1.0
561.0,1,4.443708949138657e-18,1.0
562.0,1,0.00010293374314798007,0.9998970662568427
563.0,0,1.0,1.138487965862375e-14
564.0,1,8.414009191310437e-25,1.0
565.0,1,5.678682603083619e-09,0.999999994321314
566.0,1,1.4365280130696154e-32,1.0
567.0,1,2.4121297583548824e-08,0.9999999758786945
568.0,1,2.3171211081256665e-08,0.9999999768288037
569.0,1,0.0006053411758256477,0.9993946588241759
570.0,0,0.9898461573987752,0.010153842601229831
571.0,1,1.6024951571998071e-32,1.0
572.0,1,1.237943270776922e-38,1.0
573.0,1,4.2598893587706754e-24,1.0
574.0,0,1.0,4.066939720706536e-19
575.0,1,1.2322626648708585e-11,0.999999999987665
576.0,1,3.3874278339054604e-13,0.9999999999996589
577.0,1,1.0841815883301244e-39,1.0
578.0,0,1.0,1.7736973022604654e-24
579.0,0,0.9940937186174303,0.005906281382572716
